time,state_name,acceleration,height,speed
12.21,   coast,-12.9,1323.22,56.03
12.22,   coast,-10.32,1323.22,55.91
12.23,   coast,-10.84,1324.66,55.8
12.24,   coast,-12.9,1324.66,55.68
12.25,   coast,-11.36,1324.66,55.56
12.26,   coast,-11.87,1324.66,55.44
12.27,   coast,-13.94,1324.66,55.32
12.28,   coast,-11.36,1328.79,55.2
12.29,   coast,-10.84,1328.79,55.08
12.3,   coast,-13.42,1328.79,54.97
12.31,   coast,-10.84,1328.79,54.85
12.32,   coast,-7.74,1328.79,54.75
12.33,   coast,-11.36,1328.6,54.64
12.34,   coast,-11.36,1328.6,54.53
12.35,   coast,-10.84,1328.6,54.42
12.36,   coast,-12.39,1328.6,54.31
12.37,   coast,-9.81,1328.6,54.19
12.38,   coast,-12.39,1331.39,54.08
12.39,   coast,-12.39,1331.39,53.96
12.4,   coast,-12.39,1331.39,53.84
12.41,   coast,-11.87,1331.39,53.73
12.42,   coast,-10.32,1331.39,53.61
12.43,   coast,-11.87,1334.84,53.5
12.44,   coast,-10.32,1334.84,53.38
12.45,   coast,-11.87,1334.84,53.27
12.46,   coast,-10.84,1334.84,53.16
12.47,   coast,-11.87,1334.84,53.05
12.48,   coast,-10.84,1335.32,52.94
12.49,   coast,-8.26,1335.32,52.83
12.5,   coast,-13.94,1335.32,52.72
12.5,   coast,-13.94,1335.32,52.72
12.51,   coast,-10.84,1335.32,52.6
12.52,   coast,-11.87,1335.32,52.49
12.53,   coast,-11.87,1338.88,52.37
12.54,   coast,-11.87,1338.88,52.25
12.55,   coast,-11.36,1338.88,52.14
12.56,   coast,-10.84,1338.88,52.03
12.57,   coast,-10.84,1338.88,51.92
12.58,   coast,-10.32,1340.23,51.81
12.59,   coast,-10.32,1340.23,51.7
12.6,   coast,-11.36,1340.23,51.6
12.61,   coast,-9.81,1340.23,51.49
12.62,   coast,-11.87,1340.23,51.38
12.63,   coast,-10.84,1342.34,51.27
12.64,   coast,-10.32,1342.34,51.16
12.65,   coast,-11.36,1342.34,51.05
12.66,   coast,-11.36,1342.34,50.95
12.67,   coast,-11.36,1342.34,50.84
12.68,   coast,-7.74,1345.8,50.74
12.69,   coast,-10.32,1345.8,50.63
12.7,   coast,-12.39,1345.8,50.52
12.71,   coast,-11.36,1345.8,50.41
12.72,   coast,-11.87,1345.8,50.29
12.73,   coast,-11.36,1346.19,50.17
12.74,   coast,-13.42,1346.19,50.06
12.75,   coast,-12.39,1346.19,49.94
12.76,   coast,-9.29,1346.19,49.82
12.77,   coast,-12.9,1346.19,49.71
12.78,   coast,-10.32,1349.46,49.6
12.79,   coast,-10.32,1349.46,49.48
12.8,   coast,-11.87,1349.46,49.37
12.81,   coast,-11.87,1349.46,49.25
12.82,   coast,-12.39,1349.46,49.13
12.82,   coast,-12.39,1349.46,49.13
12.83,   coast,-12.9,1350.52,49.02
12.84,   coast,-12.9,1350.52,48.9
12.85,   coast,-7.23,1350.52,48.79
12.86,   coast,-9.81,1350.52,48.69
12.87,   coast,-9.81,1350.52,48.59
12.88,   coast,-11.36,1354.27,48.48
12.89,   coast,-11.87,1354.27,48.37
12.9,   coast,-12.39,1354.27,48.25
12.91,   coast,-12.39,1354.27,48.14
12.92,   coast,-10.32,1354.27,48.03
12.93,   coast,-9.29,1355.72,47.92
12.94,   coast,-9.81,1355.72,47.81
12.95,   coast,-12.39,1355.72,47.71
12.96,   coast,-11.87,1355.72,47.6
12.97,   coast,-10.32,1355.72,47.49
12.98,   coast,-8.77,1356.78,47.38
12.99,   coast,-11.36,1356.78,47.27
13,   coast,-11.87,1356.78,47.16
13.01,   coast,-10.84,1356.78,47.04
13.02,   coast,-15.48,1356.78,46.92
13.03,   coast,-11.36,1358.51,46.8
13.04,   coast,-10.84,1358.51,46.68
13.05,   coast,-11.36,1358.51,46.56
13.06,   coast,-12.39,1358.51,46.45
13.07,   coast,-12.39,1358.51,46.33
13.08,   coast,-9.81,1362.94,46.22
13.09,   coast,-9.81,1362.94,46.11
13.1,   coast,-11.87,1362.94,46
13.11,   coast,-10.32,1362.94,45.89
13.12,   coast,-11.87,1362.94,45.78
13.13,   coast,-11.36,1361.59,45.67
13.14,   coast,-10.32,1361.59,45.56
13.14,   coast,-10.32,1361.59,45.56
13.15,   coast,-11.36,1361.59,45.45
13.16,   coast,-10.84,1361.59,45.35
13.17,   coast,-8.77,1361.59,45.25
13.18,   coast,-11.36,1365.54,45.15
13.19,   coast,-8.26,1365.54,45.05
13.2,   coast,-8.26,1365.54,44.95
13.21,   coast,-10.84,1365.54,44.85
13.22,   coast,-12.39,1365.54,44.74
13.23,   coast,-12.9,1366.51,44.63
13.24,   coast,-8.26,1366.51,44.52
13.25,   coast,-12.9,1366.51,44.41
13.26,   coast,-11.36,1366.51,44.3
13.27,   coast,-10.32,1366.51,44.19
13.28,   coast,-10.32,1369.59,44.08
13.29,   coast,-9.29,1369.59,43.98
13.3,   coast,-11.36,1369.59,43.87
13.31,   coast,-10.32,1369.59,43.77
13.32,   coast,-9.29,1369.59,43.66
13.33,   coast,-13.42,1371.14,43.55
13.34,   coast,-12.39,1371.14,43.45
13.35,   coast,-6.71,1371.14,43.34
13.36,   coast,-9.81,1371.14,43.24
13.37,   coast,-9.81,1371.14,43.14
13.38,   coast,-11.36,1372,43.04
13.39,   coast,-9.81,1372,42.93
13.4,   coast,-12.39,1372,42.82
13.41,   coast,-12.9,1372,42.71
13.42,   coast,-9.81,1372,42.6
13.43,   coast,-10.84,1375.86,42.49
13.44,   coast,-10.84,1375.86,42.39
13.45,   coast,-9.29,1375.86,42.29
13.46,   coast,-7.23,1375.86,42.19
13.46,   coast,-7.23,1375.86,42.19
13.47,   coast,-9.29,1375.86,42.1
13.48,   coast,-11.36,1376.92,42.01
13.49,   coast,-8.77,1376.92,41.91
13.5,   coast,-9.29,1376.92,41.81
13.51,   coast,-11.87,1376.92,41.7
13.52,   coast,-11.87,1376.92,41.59
13.53,   coast,-10.84,1378.47,41.48
13.54,   coast,-12.39,1378.47,41.36
13.55,   coast,-10.32,1378.47,41.25
13.56,   coast,-12.39,1378.47,41.14
13.57,   coast,-10.32,1378.47,41.02
13.58,   coast,-12.39,1379.63,40.91
13.59,   coast,-11.87,1379.63,40.79
13.6,   coast,-10.32,1379.63,40.67
13.61,   coast,-12.39,1379.63,40.56
13.62,   coast,-12.9,1379.63,40.44
13.63,   coast,-11.36,1382.23,40.32
13.64,   coast,-11.36,1382.23,40.21
13.65,   coast,-10.32,1382.23,40.1
13.66,   coast,-9.29,1382.23,40
13.67,   coast,-9.81,1382.23,39.89
13.68,   coast,-12.9,1384.07,39.78
13.69,   coast,-10.84,1384.07,39.67
13.7,   coast,-9.81,1384.07,39.56
13.71,   coast,-12.9,1384.07,39.44
13.72,   coast,-12.39,1384.07,39.32
13.73,   coast,-12.9,1384.45,39.19
13.74,   coast,-12.39,1384.45,39.06
13.75,   coast,-14.97,1384.45,38.93
13.76,   coast,-13.42,1384.45,38.8
13.77,   coast,-12.39,1384.45,38.67
13.78,   coast,-12.39,1386.29,38.55
13.78,   coast,-12.39,1386.29,38.55
13.79,   coast,-10.32,1386.29,38.43
13.8,   coast,-12.9,1386.29,38.31
13.81,   coast,-12.9,1386.29,38.19
13.82,   coast,-8.77,1386.29,38.08
13.83,   coast,-11.36,1389.67,37.97
13.84,   coast,-11.36,1389.67,37.86
13.85,   coast,-9.81,1389.67,37.76
13.86,   coast,-10.84,1389.67,37.65
13.87,   coast,-10.32,1389.67,37.54
13.88,   coast,-10.84,1390.83,37.44
13.89,   coast,-9.29,1390.83,37.33
13.9,   coast,-12.9,1390.83,37.22
13.91,   coast,-9.81,1390.83,37.12
13.92,   coast,-11.36,1390.83,37.01
13.93,   coast,-9.81,1390.73,36.9
13.94,   coast,-11.87,1390.73,36.8
13.95,   coast,-7.23,1390.73,36.69
13.96,   coast,-12.9,1390.73,36.59
13.97,   coast,-9.81,1390.73,36.49
13.98,   coast,-9.81,1392.76,36.38
13.99,   coast,-11.87,1392.76,36.27
14,   coast,-12.39,1392.76,36.15
14.01,   coast,-11.36,1392.76,36.03
14.02,   coast,-12.9,1392.76,35.91
14.03,   coast,-12.39,1393.53,35.79
14.04,   coast,-11.87,1393.53,35.68
14.05,   coast,-10.84,1393.53,35.56
14.06,   coast,-9.29,1393.53,35.45
14.07,   coast,-12.39,1393.53,35.34
14.08,   coast,-12.39,1395.66,35.23
14.09,   coast,-10.32,1395.66,35.12
14.1,   coast,-7.23,1395.66,35.02
14.1,   coast,-7.23,1395.66,35.02
14.11,   coast,-11.36,1395.66,34.91
14.12,   coast,-10.84,1395.66,34.81
14.13,   coast,-11.36,1394.5,34.7
14.14,   coast,-12.9,1394.5,34.58
14.15,   coast,-11.87,1394.5,34.47
14.16,   coast,-10.84,1394.5,34.35
14.17,   coast,-10.84,1394.5,34.24
14.18,   coast,-10.84,1398.66,34.12
14.19,   coast,-13.42,1398.66,34.01
14.2,   coast,-11.36,1398.66,33.89
14.21,   coast,-9.81,1398.66,33.78
14.22,   coast,-10.84,1398.66,33.67
14.23,   coast,-12.39,1400.01,33.56
14.24,   coast,-8.77,1400.01,33.46
14.25,   coast,-10.32,1400.01,33.35
14.26,   coast,-13.94,1400.01,33.24
14.27,   coast,-8.77,1400.01,33.13
14.28,   coast,-12.39,1400.59,33.01
14.29,   coast,-9.81,1400.59,32.9
14.3,   coast,-14.45,1400.59,32.78
14.31,   coast,-10.32,1400.59,32.67
14.32,   coast,-13.42,1400.59,32.55
14.33,   coast,-9.81,1401.66,32.44
14.34,   coast,-9.81,1401.66,32.33
14.35,   coast,-10.84,1401.66,32.22
14.36,   coast,-11.87,1401.66,32.11
14.37,   coast,-9.29,1401.66,32.01
14.38,   coast,-11.36,1404.27,31.9
14.39,   coast,-11.36,1404.27,31.79
14.4,   coast,-10.32,1404.27,31.69
14.41,   coast,-9.29,1404.27,31.59
14.42,   coast,-10.32,1404.27,31.48
14.42,   coast,-10.32,1404.27,31.48
14.43,   coast,-9.29,1404.75,31.38
14.44,   coast,-11.87,1404.75,31.28
14.45,   coast,-8.77,1404.75,31.18
14.46,   coast,-10.84,1404.75,31.08
14.47,   coast,-9.29,1404.75,30.98
14.48,   coast,-11.36,1405.91,30.88
14.49,   coast,-10.32,1405.91,30.78
14.5,   coast,-9.29,1405.91,30.68
14.51,   coast,-7.74,1405.91,30.58
14.52,   coast,-11.36,1405.91,30.48
14.53,   coast,-9.81,1409.01,30.38
14.54,   coast,-10.84,1409.01,30.27
14.55,   coast,-11.36,1409.01,30.16
14.56,   coast,-11.87,1409.01,30.05
14.57,   coast,-11.87,1409.01,29.94
14.58,   coast,-10.32,1408.43,29.83
14.59,   coast,-9.29,1408.43,29.72
14.6,   coast,-13.94,1408.43,29.6
14.61,   coast,-11.36,1408.43,29.49
14.62,   coast,-10.84,1408.43,29.38
14.63,   coast,-7.74,1409.3,29.28
14.64,   coast,-11.87,1409.3,29.17
14.65,   coast,-9.81,1409.3,29.07
14.66,   coast,-12.39,1409.3,28.97
14.67,   coast,-6.71,1409.3,28.87
14.68,   coast,-11.36,1412.11,28.76
14.69,   coast,-10.84,1412.11,28.66
14.7,   coast,-13.42,1412.11,28.55
14.71,   coast,-8.26,1412.11,28.44
14.72,   coast,-11.36,1412.11,28.32
14.73,   coast,-13.42,1412.2,28.21
14.74,   coast,-10.84,1412.2,28.1
14.74,   coast,-10.84,1412.2,28.1
14.75,   coast,-10.32,1412.2,27.99
14.76,   coast,-8.77,1412.2,27.89
14.77,   coast,-11.36,1412.2,27.78
14.78,   coast,-11.36,1413.75,27.68
14.79,   coast,-10.32,1413.75,27.57
14.8,   coast,-10.84,1413.75,27.46
14.81,   coast,-10.32,1413.75,27.35
14.82,   coast,-12.9,1413.75,27.23
14.83,   coast,-11.87,1413.85,27.12
14.84,   coast,-9.81,1413.85,27.01
14.85,   coast,-12.9,1413.85,26.89
14.86,   coast,-10.84,1413.85,26.78
14.87,   coast,-11.87,1413.85,26.67
14.88,   coast,-8.77,1414.82,26.56
14.89,   coast,-11.87,1414.82,26.45
14.9,   coast,-9.81,1414.82,26.34
14.91,   coast,-12.39,1414.82,26.24
14.92,   coast,-11.36,1414.82,26.13
14.93,   coast,-6.71,1417.63,26.03
14.94,   coast,-10.84,1417.63,25.93
14.95,   coast,-9.81,1417.63,25.83
14.96,   coast,-12.9,1417.63,25.72
14.97,   coast,-8.77,1417.63,25.61
14.98,   coast,-12.9,1417.63,25.51
14.99,   coast,-9.81,1417.63,25.41
15,   coast,-8.26,1417.63,25.31
15.01,   coast,-9.29,1417.63,25.21
15.02,   coast,-8.26,1417.63,25.12
15.03,   coast,-9.29,1417.92,25.02
15.04,   coast,-12.39,1417.92,24.92
15.05,   coast,-11.87,1417.92,24.81
15.06,   coast,-10.32,1417.92,24.71
15.06,   coast,-10.32,1417.92,24.71
15.07,   coast,-8.77,1417.92,24.6
15.08,   coast,-10.84,1419.47,24.5
15.09,   coast,-11.36,1419.47,24.39
15.1,   coast,-11.87,1419.47,24.28
15.11,   coast,-8.77,1419.47,24.18
15.12,   coast,-11.87,1419.47,24.07
15.13,   coast,-7.74,1419.47,23.97
15.14,   coast,-11.36,1419.47,23.86
15.15,   coast,-13.42,1419.47,23.76
15.16,   coast,-8.77,1419.47,23.65
15.17,   coast,-10.32,1419.47,23.55
15.18,   coast,-9.81,1421.89,23.44
15.19,   coast,-10.84,1421.89,23.33
15.2,   coast,-12.9,1421.89,23.22
15.21,   coast,-10.84,1421.89,23.11
15.22,   coast,-9.81,1421.89,23
15.23,   coast,-10.84,1423.44,22.9
15.24,   coast,-11.36,1423.44,22.79
15.25,   coast,-10.84,1423.44,22.68
15.26,   coast,-10.32,1423.44,22.58
15.27,   coast,-9.29,1423.44,22.48
15.28,   coast,-9.81,1423.54,22.38
15.29,   coast,-8.77,1423.54,22.28
15.3,   coast,-9.81,1423.54,22.19
15.31,   coast,-8.77,1423.54,22.09
15.32,   coast,-11.87,1423.54,21.99
15.33,   coast,-9.29,1424.51,21.89
15.34,   coast,-12.39,1424.51,21.79
15.35,   coast,-8.77,1424.51,21.69
15.36,   coast,-9.81,1424.51,21.58
15.37,   coast,-7.23,1424.51,21.48
15.38,   coast,-12.9,1426.64,21.37
15.38,   coast,-12.9,1426.64,21.37
15.39,   coast,-13.94,1426.64,21.26
15.4,   coast,-11.36,1426.64,21.14
15.41,   coast,-10.84,1426.64,21.02
15.42,   coast,-12.9,1426.64,20.91
15.43,   coast,-11.36,1427.32,20.79
15.44,   coast,-10.84,1427.32,20.68
15.45,   coast,-12.39,1427.32,20.56
15.46,   coast,-10.32,1427.32,20.45
15.47,   coast,-9.29,1427.32,20.35
15.48,   coast,-11.36,1428.39,20.24
15.49,   coast,-9.81,1428.39,20.14
15.5,   coast,-10.84,1428.39,20.04
15.51,   coast,-9.29,1428.39,19.95
15.52,   coast,-7.74,1428.39,19.86
15.53,   coast,-7.23,1428.19,19.77
15.54,   coast,-8.77,1428.19,19.67
15.55,   coast,-10.32,1428.19,19.58
15.56,   coast,-13.42,1428.19,19.47
15.57,   coast,-9.81,1428.19,19.36
15.58,   coast,-12.9,1428.87,19.25
15.59,   coast,-11.87,1428.87,19.13
15.6,   coast,-11.36,1428.87,19.01
15.61,   coast,-12.39,1428.87,18.9
15.62,   coast,-9.81,1428.87,18.79
15.63,   coast,-10.84,1430.13,18.68
15.64,   coast,-7.74,1430.13,18.58
15.65,   coast,-9.81,1430.13,18.47
15.66,   coast,-14.97,1430.13,18.37
15.67,   coast,-10.32,1430.13,18.26
15.68,   coast,-10.32,1429.26,18.15
15.69,   coast,-10.84,1429.26,18.04
15.7,   coast,-10.32,1429.26,17.93
15.7,   coast,-10.32,1429.26,17.93
15.71,   coast,-9.81,1429.26,17.83
15.72,   coast,-9.81,1429.26,17.72
15.73,   coast,-13.94,1431.88,17.62
15.74,   coast,-9.29,1431.88,17.51
15.75,   coast,-8.77,1431.88,17.41
15.76,   coast,-9.29,1431.88,17.31
15.77,   coast,-10.84,1431.88,17.21
15.78,   coast,-10.32,1430.04,17.12
15.79,   coast,-9.29,1430.04,17.02
15.8,   coast,-7.23,1430.04,16.92
15.81,   coast,-11.87,1430.04,16.82
15.82,   coast,-9.29,1430.04,16.72
15.83,   coast,-13.94,1433.14,16.62
15.84,   coast,-8.26,1433.14,16.51
15.85,   coast,-10.84,1433.14,16.4
15.86,   coast,-9.29,1433.14,16.3
15.87,   coast,-11.87,1433.14,16.2
15.88,   coast,-10.84,1430.91,16.09
15.89,   coast,-8.26,1430.91,15.99
15.9,   coast,-12.39,1430.91,15.88
15.91,   coast,-10.84,1430.91,15.78
15.92,   coast,-9.29,1430.91,15.67
15.93,   coast,-10.32,1433.53,15.57
15.94,   coast,-11.87,1433.53,15.46
15.95,   coast,-9.81,1433.53,15.35
15.96,   coast,-11.87,1433.53,15.24
15.97,   coast,-12.39,1433.53,15.12
15.98,   coast,-11.36,1432.85,15.01
15.99,   coast,-11.36,1432.85,14.89
16,   coast,-10.84,1432.85,14.77
16.01,   coast,-16.52,1432.85,14.66
16.02,   coast,-8.26,1432.85,14.54
16.02,   coast,-8.26,1432.85,14.54
16.03,   coast,-8.77,1434.11,14.44
16.04,   coast,-9.81,1434.11,14.33
16.05,   coast,-10.84,1434.11,14.23
16.06,   coast,-9.81,1434.11,14.13
16.07,   coast,-12.9,1434.11,14.02
16.08,   coast,-9.81,1434.89,13.91
16.09,   coast,-10.84,1434.89,13.8
16.1,   coast,-11.36,1434.89,13.7
16.11,   coast,-9.29,1434.89,13.6
16.12,   coast,-10.32,1434.89,13.49
16.13,   coast,-8.77,1435.57,13.39
16.14,   coast,-11.36,1435.57,13.28
16.15,   coast,-11.87,1435.57,13.17
16.16,   coast,-12.39,1435.57,13.06
16.17,   coast,-10.84,1435.57,12.95
16.18,   coast,-8.26,1434.89,12.84
16.19,   coast,-13.42,1434.89,12.74
16.2,   coast,-9.29,1434.89,12.63
16.21,   coast,-11.36,1434.89,12.52
16.22,   coast,-9.81,1434.89,12.42
16.23,   coast,-10.84,1438.38,12.31
16.24,   coast,-9.29,1438.38,12.21
16.25,   coast,-11.36,1438.38,12.1
16.26,   coast,-12.9,1438.38,11.99
16.27,   coast,-7.74,1438.38,11.88
16.28,   coast,-13.42,1436.54,11.77
16.29,   coast,-11.36,1436.54,11.66
16.3,   coast,-10.84,1436.54,11.55
16.31,   coast,-9.81,1436.54,11.44
16.32,   coast,-11.87,1436.54,11.33
16.33,   coast,-11.36,1436.44,11.22
16.34,   coast,-11.36,1436.44,11.11
16.34,   coast,-11.36,1436.44,11.11
16.35,   coast,-11.36,1436.44,11
16.36,   coast,-8.26,1436.44,10.89
16.37,   coast,-11.87,1436.44,10.78
16.38,   coast,-10.32,1436.64,10.67
16.39,   coast,-11.36,1436.64,10.56
16.4,   coast,-13.42,1436.64,10.45
16.41,   coast,-9.29,1436.64,10.34
16.42,   coast,-10.84,1436.64,10.23
16.43,   coast,-11.87,1437.41,10.13
16.44,   coast,-9.29,1437.41,10.03
16.45,   coast,-8.77,1437.41,9.93
16.46,   coast,-8.77,1437.41,9.83
16.47,   coast,-9.81,1437.41,9.74
16.48,   coast,-9.81,1437.51,9.64
16.49,   coast,-9.29,1437.51,9.54
16.5,   coast,-12.9,1437.51,9.44
16.51,   coast,-9.29,1437.51,9.34
16.52,   coast,-8.26,1437.51,9.24
16.53,   coast,-11.87,1437.22,9.14
16.54,   coast,-9.81,1437.22,9.04
16.55,   coast,-7.74,1437.22,8.93
16.56,   coast,-12.39,1437.22,8.83
16.57,   coast,-10.32,1437.22,8.72
16.58,   coast,-13.42,1437.7,8.61
16.59,   coast,-9.29,1437.7,8.5
16.6,   coast,-11.87,1437.7,8.38
16.61,   coast,-11.87,1437.7,8.27
16.62,   coast,-11.36,1437.7,8.15
16.63,   coast,-13.94,1438.48,8.04
16.64,   coast,-9.29,1438.48,7.93
16.65,   coast,-10.84,1438.48,7.82
16.66,   coast,-9.29,1438.48,7.71
16.66,   coast,-9.29,1438.48,7.71
16.67,   coast,-10.32,1438.48,7.6
16.68,   coast,-11.36,1439.64,7.49
16.69,   coast,-11.36,1439.64,7.38
16.7,   coast,-13.42,1439.64,7.26
16.71,   coast,-11.87,1439.64,7.15
16.72,   coast,-11.87,1439.64,7.03
16.73,   coast,-12.39,1437.99,6.92
16.74,   coast,-6.19,1437.99,6.82
16.75,   coast,-10.84,1437.99,6.71
16.76,   coast,-10.84,1437.99,6.61
16.77,   coast,-10.32,1437.99,6.51
16.78,   coast,-9.29,1438.77,6.4
16.79,   coast,-13.94,1438.77,6.29
16.8,   coast,-9.29,1438.77,6.18
16.81,   coast,-12.39,1438.77,6.07
16.82,   coast,-10.84,1438.77,5.96
16.83,   coast,-9.81,1438.67,5.85
16.84,   coast,-12.39,1438.67,5.73
16.85,   coast,-10.84,1438.67,5.62
16.86,   coast,-11.87,1438.67,5.5
16.87,   coast,-15.48,1438.67,5.38
16.88,   coast,-9.29,1439.94,5.26
16.89,   coast,-12.39,1439.94,5.15
16.9,   coast,-9.29,1439.94,5.03
16.91,   coast,-11.87,1439.94,4.91
16.92,   coast,-12.39,1439.94,4.8
16.93,   coast,-13.42,1439.55,4.68
16.94,   coast,-11.87,1439.55,4.56
16.95,   coast,-12.39,1439.55,4.44
16.96,   coast,-9.81,1439.55,4.33
16.97,   coast,-11.36,1439.55,4.22
16.98,   coast,-9.29,1440.23,4.11
16.98,   coast,-9.29,1440.23,4.11
16.99,   coast,-10.84,1440.23,4.01
17,   coast,-8.77,1440.23,3.91
17.01,   coast,-9.81,1440.23,3.81
17.02,   coast,-11.36,1440.23,3.71
17.03,   coast,-9.81,1440.13,3.6
17.04,   coast,-11.36,1440.13,3.5
17.05,   coast,-9.81,1440.13,3.39
17.06,   coast,-11.87,1440.13,3.29
17.07,   coast,-8.77,1440.13,3.19
17.08,   coast,-11.87,1440.23,3.09
17.09,   coast,-6.71,1440.23,2.99
17.1,   coast,-9.81,1440.23,2.9
17.11,   coast,-9.29,1440.23,2.8
17.12,   coast,-10.32,1440.23,2.7
17.13,   coast,-12.9,1440.13,2.59
17.14,   coast,-10.84,1440.13,2.49
17.15,   coast,-8.77,1440.13,2.41
17.16,  drogue,-12.9,1440.13,2.34
17.16,  drogue,-12.9,1440.13,2.34
17.17,  drogue,13.94,1440.13,2.34
17.27,  drogue,-17.03,1435.76,1.66
17.3,  drogue,-17.03,1435.76,1.66
17.37,  drogue,-9.81,1441.59,0.95
17.47,  drogue,-10.84,1444.7,0.2
17.57,  drogue,-13.94,1442.85,-0.56
17.62,  drogue,-13.94,1442.85,-0.56
17.67,  drogue,-13.42,1442.46,-1.37
17.77,  drogue,-10.84,1441.78,-2.25
17.87,  drogue,-13.94,1442.07,-3.17
17.94,  drogue,-13.94,1442.07,-3.17
17.97,  drogue,-20.13,1441.3,-4.12
18.07,  drogue,-19.1,1441,-5.11
18.17,  drogue,-17.55,1439.55,-6.14
18.26,  drogue,-17.55,1439.55,-6.14
18.27,  drogue,-14.45,1436.54,-7.19
18.37,  drogue,-16.52,1436.44,-8.22
18.47,  drogue,-18.58,1438.97,-9.24
18.57,  drogue,-48.52,1437.12,-10.29
18.58,  drogue,-48.52,1437.12,-10.29
18.67,  drogue,-11.87,1439.94,-11.31
18.77,  drogue,-9.29,1441.59,-12.31
18.87,  drogue,-11.87,1440.62,-13.29
18.9,  drogue,-11.87,1440.62,-13.29
18.97,  drogue,-13.94,1440.32,-14.23
19.07,  drogue,-8.26,1421.7,-15.12
19.17,  drogue,-9.81,1425.48,-15.97
19.22,  drogue,-9.81,1425.48,-15.97
19.27,  drogue,-11.87,1428.49,-16.77
19.37,  drogue,-9.81,1425.38,-17.48
19.47,  drogue,-11.36,1421.5,-18.08
19.54,  drogue,-11.36,1421.5,-18.08
19.57,  drogue,-13.42,1423.44,-18.64
19.67,  drogue,-16,1420.54,-19.17
19.77,  drogue,-15.48,1414.63,-19.66
19.86,  drogue,-15.48,1414.63,-19.66
19.87,  drogue,-14.45,1413.37,-20.1
19.97,  drogue,-14.97,1414.04,-20.51
20.07,  drogue,-15.48,1409.98,-20.9
20.17,  drogue,-17.55,1407.17,-21.26
20.18,  drogue,-17.55,1407.17,-21.26
20.27,  drogue,-13.94,1407.75,-21.61
20.37,  drogue,-15.48,1410.17,-21.93
20.47,  drogue,-17.55,1407.17,-22.23
20.5,  drogue,-17.55,1407.17,-22.23
20.57,  drogue,-17.03,1399.24,-22.54
20.67,  drogue,-18.58,1398.85,-22.82
20.77,  drogue,-15.48,1394.6,-23.09
20.82,  drogue,-15.48,1394.6,-23.09
20.87,  drogue,-19.61,1390.73,-23.35
20.97,  drogue,-18.58,1389.96,-23.61
21.07,  drogue,-18.06,1387.54,-23.94
21.14,  drogue,-18.06,1387.54,-23.94
21.17,  drogue,-13.42,1385.8,-24.21
21.27,  drogue,-18.58,1384.16,-24.45
21.37,  drogue,-17.55,1382.42,-24.69
21.46,  drogue,-17.55,1382.42,-24.69
21.47,  drogue,-17.03,1385.61,-24.92
21.57,  drogue,-16,1379.43,-25.13
21.67,  drogue,-18.06,1374.13,-25.3
21.77,  drogue,-18.58,1369.79,-25.46
21.78,  drogue,-18.58,1369.79,-25.46
21.87,  drogue,-14.97,1367.09,-25.6
21.97,  drogue,-16,1364.1,-25.74
22.07,  drogue,-13.94,1361.4,-25.88
22.1,  drogue,-13.94,1361.4,-25.88
22.17,  drogue,-16,1360.15,-26.02
22.27,  drogue,-21.16,1358.51,-26.15
22.37,  drogue,-17.03,1356.2,-26.26
22.42,  drogue,-17.03,1356.2,-26.26
22.47,  drogue,-17.55,1351.39,-26.38
22.57,  drogue,-18.58,1349.36,-26.56
22.67,  drogue,-15.48,1348.79,-26.72
22.74,  drogue,-15.48,1348.79,-26.72
22.77,  drogue,-16,1345.8,-26.88
22.87,  drogue,-16.52,1345.8,-27.09
22.97,  drogue,-16,1342.53,-27.29
23.06,  drogue,-16,1342.53,-27.29
23.07,  drogue,-22.71,1339.17,-27.5
23.17,  drogue,-19.1,1334.65,-27.7
23.27,  drogue,-19.61,1329.66,-27.89
23.37,  drogue,-17.55,1326.87,-28.09
23.38,  drogue,-17.55,1326.87,-28.09
23.47,  drogue,-16.52,1323.8,-28.29
23.57,  drogue,-16,1320.92,-28.52
23.67,  drogue,-14.45,1323.13,-28.76
23.7,  drogue,-14.45,1323.13,-28.76
23.77,  drogue,-14.45,1323.13,-28.99
23.87,  drogue,-17.55,1315.93,-29.21
23.97,  drogue,-14.97,1310.18,-29.42
24.02,  drogue,-14.97,1310.18,-29.42
24.07,  drogue,-15.48,1306.73,-29.62
24.17,  drogue,-17.03,1305.39,-29.79
24.27,  drogue,-13.94,1301.56,-29.94
24.34,  drogue,-13.94,1301.56,-29.94
24.37,  drogue,-14.45,1300.69,-30.06
24.47,  drogue,-16.52,1297.53,-30.18
24.57,  drogue,-13.42,1292.75,-30.27
24.66,  drogue,-13.42,1292.75,-30.27
24.67,  drogue,-16.52,1292.84,-30.34
24.77,  drogue,-12.39,1289.4,-30.37
24.87,  drogue,-16,1281.66,-30.38
24.97,  drogue,-17.55,1280.13,-30.42
24.98,  drogue,-17.55,1280.13,-30.42
25.07,  drogue,-14.97,1277.16,-30.44
25.17,  drogue,-20.65,1276.5,-30.46
25.27,  drogue,-18.58,1274.68,-30.46
25.3,  drogue,-18.58,1274.68,-30.46
25.37,  drogue,-19.1,1269.71,-30.42
25.47,  drogue,-20.13,1262.56,-30.32
25.57,  drogue,-20.13,1261.98,-30.19
25.62,  drogue,-20.13,1261.98,-30.19
25.67,  drogue,-18.58,1259.79,-30.04
25.77,  drogue,-17.03,1257.22,-29.92
25.87,  drogue,-19.1,1254.26,-29.84
